url,crawl_status,status_code,content_type,h1,h2,page_title,meta_description,canonical_tag,robots_txt,redirect_url,meta_robots,x_robots_tag
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOa0MwJrvleDx7jvsk_Jx0VaSjTQGK70opR-jzrkboHly51hB4iDqEkvbz-g_hDVDmgDqJ1,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil&ifkv=AdBytiNDEAQwgBuT9O9erK-6I73kVWR1TJEFq7iMS1am-rsX7ve15pCF-FapgZ2uMsMhxxYCE4Oj&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S992638615%3A1748820596205954,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=3351451956880942230&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D3351451956880942230%26from%3Dpencil,,
https://www.blogger.com/comment/delete/3928496115469874446/78694747337051338,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/2014/05/pandob-goyenda-by-soshtipodo-chatterji_7.html,canonicalised,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Pandob Goyenda By Soshtipodo Chatterji Part 17,,http://banglapdfall.blogspot.com/2014/05/pandob-goyenda-by-soshtipodo-chatterji_7.html,allowed,,,
https://www.blogger.com/comment/delete/3928496115469874446/8221802541634269639,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/comment/delete/3928496115469874446/2516244138674615380,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=3351451956880942230&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=3308237818814214664&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/2014/05/pandob-goyenda-by-soshtipodi-chatterji.html,canonicalised,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Pandob Goyenda By Soshtipodi Chatterji Part 15,,http://banglapdfall.blogspot.com/2014/05/pandob-goyenda-by-soshtipodi-chatterji.html,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MN2JjNzA4MmItZTE0MS00MTI1LWIwNDItZDlmNTRjY2U1OWU3/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MN2JjNzA4MmItZTE0MS00MTI1LWIwNDItZDlmNTRjY2U1OWU3,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MN2JjNzA4MmItZTE0MS00MTI1LWIwNDItZDlmNTRjY2U1OWU3/view?usp=drive_open,,
https://banglapdfall.blogspot.com/feeds/3308237818814214664/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MMmYwNGE0YmItM2UxMC00OTYwLWI3ZjEtZjkzY2Y5NDFkMjQy/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MMmYwNGE0YmItM2UxMC00OTYwLWI3ZjEtZjkzY2Y5NDFkMjQy,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MMmYwNGE0YmItM2UxMC00OTYwLWI3ZjEtZjkzY2Y5NDFkMjQy/view?usp=drive_open,,
https://banglapdfall.blogspot.com/2015/01/blog-post_13.html,canonicalised,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2015/01/blog-post_13.html,allowed,,,
http://banglapdfall.blogspot.com/2015/09/pujabarshiki-anandamela-1422.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2015/09/pujabarshiki-anandamela-1422.html,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=5875723303153698814&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6392633271042124380&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=6392633271042124380&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://drive.google.com/file/d/0B4InF0ZkKY_MODNmZmUwNDUtNmM3Ni00NmQ0LWIzYjMtMDBjOTEwZmViNmM5/view?usp=drive_open,ok,200,text/html; charset=utf-8,,,,,,allowed,,,noarchive
https://docs.google.com/open?id=0B4InF0ZkKY_MODNmZmUwNDUtNmM3Ni00NmQ0LWIzYjMtMDBjOTEwZmViNmM5,temporary redirect,307,application/binary,,,,,,allowed,https://drive.google.com/file/d/0B4InF0ZkKY_MODNmZmUwNDUtNmM3Ni00NmQ0LWIzYjMtMDBjOTEwZmViNmM5/view?usp=drive_open,,
http://banglapdfall.blogspot.com/2016/09/an.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2016/09/an.html,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6392633271042124380&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://docs.google.com/file/d/0BxUkL-r8eFRQOEdTNkR4ZVVwNDg/edit?usp=drive_web,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/feeds/5875723303153698814/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&ifkv=AdBytiMIDLZjEstLi9vc62VkKG_HjLl4svstp8EpzeNRLZrG_u6xJZOMUH_2IECTrG-o40eNR6FM7w&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S423106540%3A1748820597519547,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiNp4dVzmyNCPQJR7qvi0TyHr9cvu_ZAIwWPvmn-8nuob7lFBnrD2J5VB5hkRDhwItjYw9FjgQ,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiNp4dVzmyNCPQJR7qvi0TyHr9cvu_ZAIwWPvmn-8nuob7lFBnrD2J5VB5hkRDhwItjYw9FjgQ,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&ifkv=AdBytiMIDLZjEstLi9vc62VkKG_HjLl4svstp8EpzeNRLZrG_u6xJZOMUH_2IECTrG-o40eNR6FM7w&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S423106540%3A1748820597519547,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=6392633271042124380&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D6392633271042124380%26from%3Dpencil,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6392633271042124380&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6392633271042124380&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=6392633271042124380&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/05/shonku-samagra-by-satyajit-ray.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Shonku Samagra by Satyajit Ray,,http://banglapdfall.blogspot.com/2014/05/shonku-samagra-by-satyajit-ray.html,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=4727307761130049717&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5327725619500372527&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/feeds/6392633271042124380/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5327725619500372527&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2016/09/blog-post.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2016/09/blog-post.html,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5327725619500372527&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5327725619500372527&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/feeds/4727307761130049717/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/2014/08/blog-post.html,canonicalised,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2014/08/blog-post.html,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5327725619500372527&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/08/,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: August 2014,,http://banglapdfall.blogspot.com/2014/08/,allowed,,,
https://www.mediafire.com/file/8922z1pacxdd9tj/Anandamela+Pujabarshiki+1421+%282014%29.pdf,forbidden,403,text/html; charset=UTF-8,,,,,,allowed,,,
http://download1718.mediafire.com/nnri9y6nanzg/8922z1pacxdd9tj/Anandamela+Pujabarshiki+1421+%282014%29.pdf,found,302,text/html,,,,,,allowed,https://www.mediafire.com/file/8922z1pacxdd9tj/Anandamela+Pujabarshiki+1421+%282014%29.pdf,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&ifkv=AdBytiM82vdzXbM4g7TbHkDYmSMUK-7saI2RheONLZGXk-Bi7UIIMkmaK2V5WhsKpXMtX6XrkV1ADw&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-1794415937%3A1748820598344501,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiMD4FIrhmW2pO2_0bYBlgf_BgdGWeCoLfXTCA3SZ5WqfY2LYVEjC8D8Nnew7onIB5LjDMdz,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiMD4FIrhmW2pO2_0bYBlgf_BgdGWeCoLfXTCA3SZ5WqfY2LYVEjC8D8Nnew7onIB5LjDMdz,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&ifkv=AdBytiM82vdzXbM4g7TbHkDYmSMUK-7saI2RheONLZGXk-Bi7UIIMkmaK2V5WhsKpXMtX6XrkV1ADw&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S-1794415937%3A1748820598344501,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=5327725619500372527&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5327725619500372527%26from%3Dpencil,,
https://banglapdfall.blogspot.com/feeds/6300296402844454070/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=6300296402844454070&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5857955432054457239&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5857955432054457239&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2018/01/raj-kahini.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Raj Kahini,,http://banglapdfall.blogspot.com/2018/01/raj-kahini.html,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5857955432054457239&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgit0t2ZyhH54l1qzv9tDB9d9Z70wlxfyk74Vz6cs6xBM35rUMVLPHCoDatH_SIY7lzgWwZSJOYUjudHBi_zKo4qs2TdT8Ej1qngk-KX0M8amjpKBeLcq4ezHRSKMxsjGlRUF4zQdzmvfwW/s1600/0006650_pujabarshiki_anandamela_1421.jpg,ok,200,image/jpeg,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5857955432054457239&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/comment/delete/3928496115469874446/8014112005596228684,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/comment/frame/3928496115469874446?po=5857955432054457239&hl=en-GB,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
http://www.mediafire.com/error.php?errno=386&quickkey=w9goxu0jaicxgce&origin=download,not found,404,text/html; charset=UTF-8,,,,,,allowed,,,
http://www.mediafire.com/download/w9goxu0jaicxgce/kamsutra+bangla.pdf,found,302,text/html; charset=UTF-8,,,,,,allowed,http://www.mediafire.com/error.php?errno=386&quickkey=w9goxu0jaicxgce&origin=download,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=5857955432054457239&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/05/kamsutra-in-bengali-by-vatsyayana.html,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: Kamsutra In Bengali By Vatsyayana,,http://banglapdfall.blogspot.com/2014/05/kamsutra-in-bengali-by-vatsyayana.html,allowed,,,
https://www.blogger.com/comment/delete/3928496115469874446/6126178450361566215,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7490429138682030246&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&ifkv=AdBytiMvuGzGfzRJywQYGKhx9f4jXV1S3Dh4l8xIeABtg_WEY5ReHm-0-NpnxZUCDG8Fvxx4ScfFpQ&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1009872445%3A1748820598886609,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOUCsScuoRI_g_0X_XlRDMdGBWteX5Qh1_qzu8mbcPT5trL1D5YGnj6FUS4TVxemUPkpo9beg,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOUCsScuoRI_g_0X_XlRDMdGBWteX5Qh1_qzu8mbcPT5trL1D5YGnj6FUS4TVxemUPkpo9beg,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&ifkv=AdBytiMvuGzGfzRJywQYGKhx9f4jXV1S3Dh4l8xIeABtg_WEY5ReHm-0-NpnxZUCDG8Fvxx4ScfFpQ&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S1009872445%3A1748820598886609,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=5857955432054457239&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D5857955432054457239%26from%3Dpencil,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7490429138682030246&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/feeds/5857955432054457239/comments/default,ok,200,application/atom+xml; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7490429138682030246&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7490429138682030246&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
http://banglapdfall.blogspot.com/2014/09/,ok,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books: September 2014,,http://banglapdfall.blogspot.com/2014/09/,allowed,,,
http://www.mediafire.com/download/g1qd6qd9b4fq803/%5Bwww.boikhor.blogspot.com%5D+Golpo+Guccho+by++Rabindranath+.pdf,blocked by x-robots-tag,200,text/html; charset=UTF-8,,,,,,allowed,,,"noindex, nofollow"
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=7490429138682030246&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://banglapdfall.blogspot.com/2014/09/golpoguchchoonly-5.html,canonicalised,200,text/html; charset=UTF-8,,Search This Blog | Facebook Badge | Popular Posts | Total Pageviews | All Books List | About Me,Bengali Pdf Books,,http://banglapdfall.blogspot.com/2014/09/golpoguchchoonly-5.html,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=1725400625928259919&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=1725400625928259919&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&ifkv=AdBytiNNgaq38d7uX0DJEJQfWEb4fOOrwECPWTohQDAyCAm4lCtyDd5gR1iGXQiiF2055utQrsaW&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S607153492%3A1748820599248756,ok,200,text/html; charset=utf-8,,,,,,allowed,,,
https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil,found,302,application/binary,,,,,,allowed,https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOni9sj-qOPUiaktZpLhMReUlRLQLjkw-qy__aSp08fCg8xqKrPV5Uux9rJ6hHeGcPvjJFe,,
https://accounts.google.com/InteractiveLogin?continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&passive=1209600&service=blogger&ifkv=AdBytiOni9sj-qOPUiaktZpLhMReUlRLQLjkw-qy__aSp08fCg8xqKrPV5Uux9rJ6hHeGcPvjJFe,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https%3A%2F%2Fwww.blogger.com%2Fpost-edit.g%3FblogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&ifkv=AdBytiNNgaq38d7uX0DJEJQfWEb4fOOrwECPWTohQDAyCAm4lCtyDd5gR1iGXQiiF2055utQrsaW&passive=1209600&service=blogger&flowName=WebLiteSignIn&flowEntry=ServiceLogin&dsh=S607153492%3A1748820599248756,,
https://www.blogger.com/post-edit.g?blogID=3928496115469874446&postID=7490429138682030246&from=pencil,found,302,text/html; charset=UTF-8,,,,,,allowed,https://accounts.google.com/ServiceLogin?service=blogger&passive=1209600&continue=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil&followup=https://www.blogger.com/post-edit.g?blogID%3D3928496115469874446%26postID%3D7490429138682030246%26from%3Dpencil,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=8383666404138012729&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=8383666404138012729&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=3928496115469874446&postID=8383666404138012729&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,,allowed,,,
