url,crawl_status,status_code,content_type,h1,page_title,meta_description,canonical_tag,robots_txt,redirect_url,meta_robots,x_robots_tag
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=849901079601170074&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=8326486066800319512&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.allmagazine.in/2022/08/anandamela-20-june-2022-pdf.html,ok,200,text/html; charset=UTF-8,Anandamela 20 June 2022 pdf,Anandamela 20 June 2022 pdf - All Indian Magazine & eBooks,,https://www.allmagazine.in/2022/08/anandamela-20-june-2022-pdf.html,allowed,,,"all,noodp"
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=2646584547458636773&target=blog,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.allmagazine.in/2018/12/anandalok-pujabarshiki-1425-2018-pdf.html,ok,200,text/html; charset=UTF-8,Anandalok Pujabarshiki 1425 (2018) pdf,Anandalok Pujabarshiki 1425 (2018) pdf - All Indian Magazine & eBooks,"Anandalok Pujabarshiki 1425 (2018) pdf file. Language- Bangla, Size- 86MB, Pages- 332, Anandolok Sharadiya pdf Quality- HQ",https://www.allmagazine.in/2018/12/anandalok-pujabarshiki-1425-2018-pdf.html,allowed,,,"all,noodp"
https://www.allmagazine.in/p/contact-me.html,ok,200,text/html; charset=UTF-8,Contact Me,Contact Me - All Indian Magazine & eBooks,,https://www.allmagazine.in/p/contact-me.html,allowed,,,"all,noodp"
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=7180549341443613265&target=twitter,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=2110204573748588703&target=email,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=7180549341443613265&target=facebook,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
https://www.blogger.com/share-post.g?blogID=5503982131985583276&postID=8326486066800319512&target=pinterest,method not allowed,405,text/html; charset=UTF-8,,,,,allowed,,,
